Monitoring Location ID,Activity ID,Activity Start Date,Analysis Start Date,Subject Taxonomic Name,Laboratory Name,Result Comment
20486,2025023_BioResults,9/13/2025,9/13/2025,Clitellata,Spheros Environmental,Least Wanted Taxa
17125,2025022_BioResults,9/20/2025,9/20/2025,Clitellata,Spheros Environmental,Least Wanted Taxa
20046,2025018_BioResults,9/21/2025,9/21/2025,Clitellata,Spheros Environmental,Least Wanted Taxa
16370,2025001_BioResults,9/16/2025,9/16/2025,Clitellata,Spheros Environmental,Least Wanted Taxa
15128,2025063_BioResults,10/30/2025,10/30/2025,Clitellata,Spheros Environmental,Least Wanted Taxa
15045,2025027_BioResults,10/19/2025,10/19/2025,Clitellata,Spheros Environmental,Least Wanted Taxa
21117,2025024_BioResults,10/29/2025,10/29/2025,Clitellata,Spheros Environmental,Least Wanted Taxa
19214,2025057_BioResults,3/28/2025,3/28/2025,Simuliidae,Spheros Environmental,Least Wanted Taxa
15280,2025058_BioResults,9/17/2025,9/17/2025,Simuliidae,Spheros Environmental,Least Wanted Taxa
19215,2025055_BioResults,3/28/2025,3/28/2025,Prosimulium,Spheros Environmental,Least Wanted Taxa
20976,2025043_BioResults,4/25/2025,4/25/2025,Prosimulium,Spheros Environmental,Least Wanted Taxa
15314,2025045_BioResults,3/28/2025,3/28/2025,Prosimulium,Spheros Environmental,Least Wanted Taxa
16123,2025044_BioResults,4/25/2025,4/25/2025,Prosimulium,Spheros Environmental,Least Wanted Taxa
17125,2025022_BioResults,9/20/2025,9/20/2025,Simulium,Spheros Environmental,Least Wanted Taxa
20378,2025019_BioResults,9/21/2025,9/21/2025,Simulium,Spheros Environmental,Least Wanted Taxa
14445,2025015_BioResults,11/13/2025,11/13/2025,Simulium,Spheros Environmental,Least Wanted Taxa
18390,2025003_BioResults,11/17/2025,11/17/2025,Simulium,Spheros Environmental,Least Wanted Taxa
15205,2025061_BioResults,9/20/2025,9/20/2025,Simulium,Spheros Environmental,Least Wanted Taxa
16123,2025044_BioResults,4/25/2025,4/25/2025,Simulium,Spheros Environmental,Least Wanted Taxa
18734,2025059_BioResults,9/23/2025,9/23/2025,Simulium,Spheros Environmental,Least Wanted Taxa
21112,2025052_BioResults,10/24/2025,10/24/2025,Hexatoma,Spheros Environmental,Not Categorized - Other Taxa
20976,2025043_BioResults,4/25/2025,4/25/2025,Hexatoma,Spheros Environmental,Not Categorized - Other Taxa
20378,2025019_BioResults,9/21/2025,9/21/2025,Hexatoma,Spheros Environmental,Not Categorized - Other Taxa
15314,2025048_BioResults,10/17/2025,10/17/2025,Hexatoma,Spheros Environmental,Not Categorized - Other Taxa
16123,2025044_BioResults,4/25/2025,4/25/2025,Hexatoma,Spheros Environmental,Not Categorized - Other Taxa
18390,2025003_BioResults,11/17/2025,11/17/2025,Hexatoma,Spheros Environmental,Not Categorized - Other Taxa
20046,2025018_BioResults,9/21/2025,9/21/2025,Hexatoma,Spheros Environmental,Not Categorized - Other Taxa
19215,2025055_BioResults,3/28/2025,3/28/2025,Hexatoma,Spheros Environmental,Not Categorized - Other Taxa
20486,2025023_BioResults,9/13/2025,9/13/2025,Hexatoma,Spheros Environmental,Not Categorized - Other Taxa
20509,2025026_BioResults,10/14/2025,10/14/2025,Hexatoma,Spheros Environmental,Not Categorized - Other Taxa
16370,2025001_BioResults,9/16/2025,9/16/2025,Hexatoma,Spheros Environmental,Not Categorized - Other Taxa
17172,2025016_BioResults,5/31/2025,5/31/2025,Hexatoma,Spheros Environmental,Not Categorized - Other Taxa
19458,2025049_BioResults,10/24/2025,10/24/2025,Hexatoma,Spheros Environmental,Not Categorized - Other Taxa
16121,2025031_BioResults,9/6/2025,9/6/2025,Hexatoma,Spheros Environmental,Not Categorized - Other Taxa
19713,2025002_BioResults,9/11/2025,9/11/2025,Hexatoma,Spheros Environmental,Not Categorized - Other Taxa
19000,2025040_BioResults,11/4/2025,11/4/2025,Hexatoma,Spheros Environmental,Not Categorized - Other Taxa
15314,2025045_BioResults,3/28/2025,3/28/2025,Hexatoma,Spheros Environmental,Not Categorized - Other Taxa
14396,2025029_BioResults,9/20/2025,9/20/2025,Hexatoma,Spheros Environmental,Not Categorized - Other Taxa
17022,2025030_BioResults,9/6/2025,9/6/2025,Antocha,Spheros Environmental,Not Categorized - Other Taxa
17172,2025016_BioResults,5/31/2025,5/31/2025,Antocha,Spheros Environmental,Not Categorized - Other Taxa
14396,2025029_BioResults,9/20/2025,9/20/2025,Dicranota,Spheros Environmental,Not Categorized - Other Taxa
21116,2025007_BioResults,10/13/2025,10/13/2025,Dicranota,Spheros Environmental,Not Categorized - Other Taxa
20096,2025062_BioResults,10/21/2025,10/21/2025,Dicranota,Spheros Environmental,Not Categorized - Other Taxa
21115,2025033_BioResults,11/19/2025,11/19/2025,Dicranota,Spheros Environmental,Not Categorized - Other Taxa
20314,2025013_BioResults,11/8/2025,11/8/2025,Dicranota,Spheros Environmental,Not Categorized - Other Taxa
21118,2025021_BioResults,10/19/2025,10/19/2025,Dicranota,Spheros Environmental,Not Categorized - Other Taxa
15314,2025048_BioResults,10/17/2025,10/17/2025,Dicranota,Spheros Environmental,Not Categorized - Other Taxa
21117,2025024_BioResults,10/29/2025,10/29/2025,Dicranota,Spheros Environmental,Not Categorized - Other Taxa
16123,2025044_BioResults,4/25/2025,4/25/2025,Dicranota,Spheros Environmental,Not Categorized - Other Taxa
20046,2025018_BioResults,9/21/2025,9/21/2025,Dicranota,Spheros Environmental,Not Categorized - Other Taxa
16333,2025020_BioResults,9/20/2025,9/20/2025,Dicranota,Spheros Environmental,Not Categorized - Other Taxa
20314,2025013_BioResults,11/8/2025,11/8/2025,Pedicia,Spheros Environmental,Not Categorized - Other Taxa
16484,2025038_BioResults,10/23/2025,10/23/2025,Tipula,Spheros Environmental,Not Categorized - Other Taxa
20046,2025018_BioResults,9/21/2025,9/21/2025,Tipula,Spheros Environmental,Not Categorized - Other Taxa
21121,2025036_BioResults,10/29/2025,10/29/2025,Tipula,Spheros Environmental,Not Categorized - Other Taxa
19458,2025042_BioResults,4/25/2025,4/25/2025,Tipula,Spheros Environmental,Not Categorized - Other Taxa
20096,2025062_BioResults,10/21/2025,10/21/2025,Tipula,Spheros Environmental,Not Categorized - Other Taxa
18734,2025059_BioResults,9/23/2025,9/23/2025,Tipula,Spheros Environmental,Not Categorized - Other Taxa
16657,2025035_BioResults,10/17/2025,10/17/2025,Tipula,Spheros Environmental,Not Categorized - Other Taxa
21119,2025034_BioResults,9/4/2025,9/4/2025,Tipula,Spheros Environmental,Not Categorized - Other Taxa
17978,2025012_BioResults,10/28/2025,10/28/2025,Tipula,Spheros Environmental,Not Categorized - Other Taxa
21120,2025037_BioResults,10/26/2025,10/26/2025,Tipula,Spheros Environmental,Not Categorized - Other Taxa
21115,2025033_BioResults,11/19/2025,11/19/2025,Tipula,Spheros Environmental,Not Categorized - Other Taxa
18390,2025003_BioResults,11/17/2025,11/17/2025,Tipula,Spheros Environmental,Not Categorized - Other Taxa
15128,2025063_BioResults,10/30/2025,10/30/2025,Tipula,Spheros Environmental,Not Categorized - Other Taxa
14406,2025060_BioResults,10/16/2025,10/16/2025,Tipula,Spheros Environmental,Not Categorized - Other Taxa
20884,2025053_BioResults,11/7/2025,11/7/2025,Tipula,Spheros Environmental,Not Categorized - Other Taxa
15312,2025041_BioResults,4/25/2025,4/25/2025,Tipula,Spheros Environmental,Not Categorized - Other Taxa
20976,2025043_BioResults,4/25/2025,4/25/2025,Tipula,Spheros Environmental,Not Categorized - Other Taxa
19214,2025057_BioResults,3/28/2025,3/28/2025,Tipula,Spheros Environmental,Not Categorized - Other Taxa
16333,2025020_BioResults,9/20/2025,9/20/2025,Tipula,Spheros Environmental,Not Categorized - Other Taxa
16123,2025044_BioResults,4/25/2025,4/25/2025,Tipula,Spheros Environmental,Not Categorized - Other Taxa
15314,2025045_BioResults,3/28/2025,3/28/2025,Tipula,Spheros Environmental,Not Categorized - Other Taxa
15312,2025050_BioResults,10/24/2025,10/24/2025,Tipula,Spheros Environmental,Not Categorized - Other Taxa
20373,2025032_BioResults,9/6/2025,9/6/2025,Tipula,Spheros Environmental,Not Categorized - Other Taxa
21118,2025021_BioResults,10/19/2025,10/19/2025,Tipula,Spheros Environmental,Not Categorized - Other Taxa
21112,2025052_BioResults,10/24/2025,10/24/2025,Tipula,Spheros Environmental,Not Categorized - Other Taxa
18981,2025028_BioResults,10/11/2025,10/11/2025,Tipula,Spheros Environmental,Not Categorized - Other Taxa
19000,2025040_BioResults,11/4/2025,11/4/2025,Tipula,Spheros Environmental,Not Categorized - Other Taxa
15314,2025048_BioResults,10/17/2025,10/17/2025,Tipula,Spheros Environmental,Not Categorized - Other Taxa
17125,2025022_BioResults,9/20/2025,9/20/2025,Tipula,Spheros Environmental,Not Categorized - Other Taxa
20883,2025051_BioResults,10/24/2025,10/24/2025,Tipula,Spheros Environmental,Not Categorized - Other Taxa
20314,2025013_BioResults,11/8/2025,11/8/2025,Tipula,Spheros Environmental,Not Categorized - Other Taxa
15045,2025027_BioResults,10/19/2025,10/19/2025,Tipula,Spheros Environmental,Not Categorized - Other Taxa
18409,2025011_BioResults,10/23/2025,10/23/2025,Tipula,Spheros Environmental,Not Categorized - Other Taxa
20884,2025056_BioResults,3/28/2025,3/28/2025,Tipula,Spheros Environmental,Not Categorized - Other Taxa
15280,2025058_BioResults,9/17/2025,9/17/2025,Tipula,Spheros Environmental,Not Categorized - Other Taxa
19146,2025004_BioResults,11/13/2025,11/13/2025,Tipula,Spheros Environmental,Not Categorized - Other Taxa
15554,2025006_BioResults,10/27/2025,10/27/2025,Tipula,Spheros Environmental,Not Categorized - Other Taxa
15180,2025054_BioResults,11/7/2025,11/7/2025,Tipula,Spheros Environmental,Not Categorized - Other Taxa
21116,2025007_BioResults,10/13/2025,10/13/2025,Tipula,Spheros Environmental,Not Categorized - Other Taxa
21114,2025046_BioResults,10/17/2025,10/17/2025,Tipula,Spheros Environmental,Not Categorized - Other Taxa
20509,2025026_BioResults,10/14/2025,10/14/2025,Tipula,Spheros Environmental,Not Categorized - Other Taxa
19252,2025039_BioResults,11/3/2025,11/3/2025,Tipula,Spheros Environmental,Not Categorized - Other Taxa
16587,2025009_BioResults,10/20/2025,10/20/2025,Tipula,Spheros Environmental,Not Categorized - Other Taxa
21117,2025024_BioResults,10/29/2025,10/29/2025,Tipula,Spheros Environmental,Not Categorized - Other Taxa
19215,2025055_BioResults,3/28/2025,3/28/2025,Tipula,Spheros Environmental,Not Categorized - Other Taxa
15312,2025050_BioResults,10/24/2025,10/24/2025,Corydalus cornutus,Spheros Environmental,Moderately Wanted Taxa
15180,2025054_BioResults,11/7/2025,11/7/2025,Corydalus cornutus,Spheros Environmental,Moderately Wanted Taxa
19455,2025025_BioResults,10/23/2025,10/23/2025,Corydalus cornutus,Spheros Environmental,Moderately Wanted Taxa
17978,2025012_BioResults,10/28/2025,10/28/2025,Corydalus cornutus,Spheros Environmental,Moderately Wanted Taxa
18390,2025003_BioResults,11/17/2025,11/17/2025,Corydalus cornutus,Spheros Environmental,Moderately Wanted Taxa
17022,2025030_BioResults,9/6/2025,9/6/2025,Corydalus cornutus,Spheros Environmental,Moderately Wanted Taxa
20883,2025051_BioResults,10/24/2025,10/24/2025,Corydalus cornutus,Spheros Environmental,Moderately Wanted Taxa
19214,2025057_BioResults,3/28/2025,3/28/2025,Corydalus cornutus,Spheros Environmental,Moderately Wanted Taxa
15375,2025017_BioResults,10/16/2025,10/16/2025,Corydalus cornutus,Spheros Environmental,Moderately Wanted Taxa
16657,2025035_BioResults,10/17/2025,10/17/2025,Corydalus cornutus,Spheros Environmental,Moderately Wanted Taxa
21114,2025046_BioResults,10/17/2025,10/17/2025,Corydalus cornutus,Spheros Environmental,Moderately Wanted Taxa
18409,2025011_BioResults,10/23/2025,10/23/2025,Corydalus cornutus,Spheros Environmental,Moderately Wanted Taxa
17978,2025012_BioResults,10/28/2025,10/28/2025,Nigronia serricornis,Spheros Environmental,Moderately Wanted Taxa
18981,2025028_BioResults,10/11/2025,10/11/2025,Nigronia serricornis,Spheros Environmental,Moderately Wanted Taxa
16587,2025009_BioResults,10/20/2025,10/20/2025,Nigronia serricornis,Spheros Environmental,Moderately Wanted Taxa
20883,2025051_BioResults,10/24/2025,10/24/2025,Nigronia serricornis,Spheros Environmental,Moderately Wanted Taxa
16730,2025005_BioResults,10/26/2025,10/26/2025,Nigronia serricornis,Spheros Environmental,Moderately Wanted Taxa
20884,2025053_BioResults,11/7/2025,11/7/2025,Nigronia serricornis,Spheros Environmental,Moderately Wanted Taxa
21116,2025007_BioResults,10/13/2025,10/13/2025,Nigronia serricornis,Spheros Environmental,Moderately Wanted Taxa
17022,2025030_BioResults,9/6/2025,9/6/2025,Nigronia serricornis,Spheros Environmental,Moderately Wanted Taxa
21118,2025021_BioResults,10/19/2025,10/19/2025,Nigronia serricornis,Spheros Environmental,Moderately Wanted Taxa
20976,2025043_BioResults,4/25/2025,4/25/2025,Nigronia serricornis,Spheros Environmental,Moderately Wanted Taxa
19146,2025004_BioResults,11/13/2025,11/13/2025,Nigronia serricornis,Spheros Environmental,Moderately Wanted Taxa
15128,2025063_BioResults,10/30/2025,10/30/2025,Nigronia serricornis,Spheros Environmental,Moderately Wanted Taxa
14406,2025060_BioResults,10/16/2025,10/16/2025,Nigronia serricornis,Spheros Environmental,Moderately Wanted Taxa
19215,2025055_BioResults,3/28/2025,3/28/2025,Nigronia serricornis,Spheros Environmental,Moderately Wanted Taxa
15554,2025006_BioResults,10/27/2025,10/27/2025,Nigronia serricornis,Spheros Environmental,Moderately Wanted Taxa
15045,2025027_BioResults,10/19/2025,10/19/2025,Nigronia serricornis,Spheros Environmental,Moderately Wanted Taxa
15312,2025050_BioResults,10/24/2025,10/24/2025,Nigronia serricornis,Spheros Environmental,Moderately Wanted Taxa
20509,2025026_BioResults,10/14/2025,10/14/2025,Nigronia serricornis,Spheros Environmental,Moderately Wanted Taxa
20378,2025019_BioResults,9/21/2025,9/21/2025,Nigronia serricornis,Spheros Environmental,Moderately Wanted Taxa
21112,2025052_BioResults,10/24/2025,10/24/2025,Nigronia serricornis,Spheros Environmental,Moderately Wanted Taxa
16484,2025038_BioResults,10/23/2025,10/23/2025,Nigronia serricornis,Spheros Environmental,Moderately Wanted Taxa
14445,2025015_BioResults,11/13/2025,11/13/2025,Nigronia serricornis,Spheros Environmental,Moderately Wanted Taxa
14396,2025029_BioResults,9/20/2025,9/20/2025,Nigronia serricornis,Spheros Environmental,Moderately Wanted Taxa
15280,2025058_BioResults,9/17/2025,9/17/2025,Nigronia serricornis,Spheros Environmental,Moderately Wanted Taxa
19713,2025002_BioResults,9/11/2025,9/11/2025,Nigronia serricornis,Spheros Environmental,Moderately Wanted Taxa
16370,2025001_BioResults,9/16/2025,9/16/2025,Nigronia serricornis,Spheros Environmental,Moderately Wanted Taxa
16121,2025031_BioResults,9/6/2025,9/6/2025,Nigronia serricornis,Spheros Environmental,Moderately Wanted Taxa
21119,2025034_BioResults,9/4/2025,9/4/2025,Nigronia serricornis,Spheros Environmental,Moderately Wanted Taxa
21120,2025037_BioResults,10/26/2025,10/26/2025,Nigronia serricornis,Spheros Environmental,Moderately Wanted Taxa
21121,2025036_BioResults,10/29/2025,10/29/2025,Nigronia serricornis,Spheros Environmental,Moderately Wanted Taxa
19214,2025057_BioResults,3/28/2025,3/28/2025,Nigronia serricornis,Spheros Environmental,Moderately Wanted Taxa
20884,2025056_BioResults,3/28/2025,3/28/2025,Nigronia serricornis,Spheros Environmental,Moderately Wanted Taxa
19458,2025042_BioResults,4/25/2025,4/25/2025,Nigronia serricornis,Spheros Environmental,Moderately Wanted Taxa
15312,2025041_BioResults,4/25/2025,4/25/2025,Nigronia serricornis,Spheros Environmental,Moderately Wanted Taxa
19458,2025049_BioResults,10/24/2025,10/24/2025,Nigronia serricornis,Spheros Environmental,Moderately Wanted Taxa
17125,2025022_BioResults,9/20/2025,9/20/2025,Nigronia serricornis,Spheros Environmental,Moderately Wanted Taxa
18390,2025003_BioResults,11/17/2025,11/17/2025,Nigronia serricornis,Spheros Environmental,Moderately Wanted Taxa
15180,2025054_BioResults,11/7/2025,11/7/2025,Nigronia serricornis,Spheros Environmental,Moderately Wanted Taxa
17172,2025016_BioResults,5/31/2025,5/31/2025,Nigronia serricornis,Spheros Environmental,Moderately Wanted Taxa
20046,2025018_BioResults,9/21/2025,9/21/2025,Nigronia serricornis,Spheros Environmental,Moderately Wanted Taxa
21113,2025047_BioResults,10/17/2025,10/17/2025,Nigronia serricornis,Spheros Environmental,Moderately Wanted Taxa
15205,2025061_BioResults,9/20/2025,9/20/2025,Nigronia serricornis,Spheros Environmental,Moderately Wanted Taxa
19252,2025039_BioResults,11/3/2025,11/3/2025,Nigronia serricornis,Spheros Environmental,Moderately Wanted Taxa
19000,2025040_BioResults,11/4/2025,11/4/2025,Nigronia serricornis,Spheros Environmental,Moderately Wanted Taxa
15375,2025017_BioResults,10/16/2025,10/16/2025,Nigronia serricornis,Spheros Environmental,Moderately Wanted Taxa
16123,2025044_BioResults,4/25/2025,4/25/2025,Nigronia serricornis,Spheros Environmental,Moderately Wanted Taxa
21115,2025033_BioResults,11/19/2025,11/19/2025,Nigronia serricornis,Spheros Environmental,Moderately Wanted Taxa
20373,2025032_BioResults,9/6/2025,9/6/2025,Nigronia serricornis,Spheros Environmental,Moderately Wanted Taxa
15314,2025045_BioResults,3/28/2025,3/28/2025,Nigronia serricornis,Spheros Environmental,Moderately Wanted Taxa
21119,2025034_BioResults,9/4/2025,9/4/2025,Sialis,Spheros Environmental,Not Categorized - Other Taxa
18390,2025003_BioResults,11/17/2025,11/17/2025,Sialis,Spheros Environmental,Not Categorized - Other Taxa
19713,2025002_BioResults,9/11/2025,9/11/2025,Sialis,Spheros Environmental,Not Categorized - Other Taxa
19000,2025040_BioResults,11/4/2025,11/4/2025,Sialis,Spheros Environmental,Not Categorized - Other Taxa
20509,2025026_BioResults,10/14/2025,10/14/2025,Sialis,Spheros Environmental,Not Categorized - Other Taxa
20883,2025051_BioResults,10/24/2025,10/24/2025,Sialis,Spheros Environmental,Not Categorized - Other Taxa
16484,2025038_BioResults,10/23/2025,10/23/2025,Trichoptera,Spheros Environmental,Not Categorized - Other Taxa
19458,2025042_BioResults,4/25/2025,4/25/2025,Trichoptera,Spheros Environmental,Not Categorized - Other Taxa
21119,2025034_BioResults,9/4/2025,9/4/2025,Trichoptera,Spheros Environmental,Not Categorized - Other Taxa
20373,2025032_BioResults,9/6/2025,9/6/2025,Trichoptera,Spheros Environmental,Not Categorized - Other Taxa
19215,2025055_BioResults,3/28/2025,3/28/2025,Brachycentrus,Spheros Environmental,MOST Wanted Taxa
15314,2025048_BioResults,10/17/2025,10/17/2025,Micrasema,Spheros Environmental,MOST Wanted Taxa
18390,2025003_BioResults,11/17/2025,11/17/2025,Micrasema,Spheros Environmental,MOST Wanted Taxa
21120,2025037_BioResults,10/26/2025,10/26/2025,Micrasema,Spheros Environmental,MOST Wanted Taxa
19458,2025049_BioResults,10/24/2025,10/24/2025,Glossosomatidae,Spheros Environmental,MOST Wanted Taxa
17172,2025016_BioResults,5/31/2025,5/31/2025,Agapetus,Spheros Environmental,MOST Wanted Taxa
14396,2025029_BioResults,9/20/2025,9/20/2025,Glossosoma,Spheros Environmental,MOST Wanted Taxa
20373,2025032_BioResults,9/6/2025,9/6/2025,Glossosoma,Spheros Environmental,MOST Wanted Taxa
19713,2025002_BioResults,9/11/2025,9/11/2025,Glossosoma,Spheros Environmental,MOST Wanted Taxa
14445,2025015_BioResults,11/13/2025,11/13/2025,Glossosoma,Spheros Environmental,MOST Wanted Taxa
17125,2025022_BioResults,9/20/2025,9/20/2025,Glossosoma,Spheros Environmental,MOST Wanted Taxa
15128,2025063_BioResults,10/30/2025,10/30/2025,Glossosoma,Spheros Environmental,MOST Wanted Taxa
20509,2025026_BioResults,10/14/2025,10/14/2025,Glossosoma,Spheros Environmental,MOST Wanted Taxa
16370,2025001_BioResults,9/16/2025,9/16/2025,Glossosoma,Spheros Environmental,MOST Wanted Taxa
20799,2025008_BioResults,9/27/2025,9/27/2025,Glossosoma,Spheros Environmental,MOST Wanted Taxa
18390,2025003_BioResults,11/17/2025,11/17/2025,Glossosoma,Spheros Environmental,MOST Wanted Taxa
21121,2025036_BioResults,10/29/2025,10/29/2025,Glossosoma,Spheros Environmental,MOST Wanted Taxa
20314,2025013_BioResults,11/8/2025,11/8/2025,Glossosoma,Spheros Environmental,MOST Wanted Taxa
15280,2025058_BioResults,9/17/2025,9/17/2025,Glossosoma,Spheros Environmental,MOST Wanted Taxa
20096,2025062_BioResults,10/21/2025,10/21/2025,Glossosoma,Spheros Environmental,MOST Wanted Taxa
18734,2025059_BioResults,9/23/2025,9/23/2025,Glossosoma,Spheros Environmental,MOST Wanted Taxa
19000,2025040_BioResults,11/4/2025,11/4/2025,Glossosoma,Spheros Environmental,MOST Wanted Taxa
16121,2025031_BioResults,9/6/2025,9/6/2025,Helicopsyche borealis,Spheros Environmental,Not Categorized - Other Taxa
17022,2025030_BioResults,9/6/2025,9/6/2025,Helicopsyche borealis,Spheros Environmental,Not Categorized - Other Taxa
19713,2025002_BioResults,9/11/2025,9/11/2025,Helicopsyche borealis,Spheros Environmental,Not Categorized - Other Taxa
20373,2025032_BioResults,9/6/2025,9/6/2025,Hydropsychidae,Spheros Environmental,Moderately Wanted Taxa
16657,2025035_BioResults,10/17/2025,10/17/2025,Ceratopsyche bronta,Spheros Environmental,Moderately Wanted Taxa
18390,2025003_BioResults,11/17/2025,11/17/2025,Ceratopsyche bronta,Spheros Environmental,Moderately Wanted Taxa
14406,2025060_BioResults,10/16/2025,10/16/2025,Ceratopsyche bronta,Spheros Environmental,Moderately Wanted Taxa
16333,2025020_BioResults,9/20/2025,9/20/2025,Ceratopsyche bronta,Spheros Environmental,Moderately Wanted Taxa
18734,2025059_BioResults,9/23/2025,9/23/2025,Ceratopsyche bronta,Spheros Environmental,Moderately Wanted Taxa
20486,2025023_BioResults,9/13/2025,9/13/2025,Ceratopsyche slossonae,Spheros Environmental,Moderately Wanted Taxa
17172,2025016_BioResults,5/31/2025,5/31/2025,Ceratopsyche slossonae,Spheros Environmental,Moderately Wanted Taxa
20378,2025019_BioResults,9/21/2025,9/21/2025,Ceratopsyche slossonae,Spheros Environmental,Moderately Wanted Taxa
19458,2025042_BioResults,4/25/2025,4/25/2025,Ceratopsyche sparna,Spheros Environmental,Moderately Wanted Taxa
21118,2025021_BioResults,10/19/2025,10/19/2025,Ceratopsyche sparna,Spheros Environmental,Moderately Wanted Taxa
20378,2025019_BioResults,9/21/2025,9/21/2025,Ceratopsyche sparna,Spheros Environmental,Moderately Wanted Taxa
20486,2025023_BioResults,9/13/2025,9/13/2025,Ceratopsyche sparna,Spheros Environmental,Moderately Wanted Taxa
19713,2025002_BioResults,9/11/2025,9/11/2025,Cheumatopsyche,Spheros Environmental,Moderately Wanted Taxa
19455,2025025_BioResults,10/23/2025,10/23/2025,Cheumatopsyche,Spheros Environmental,Moderately Wanted Taxa
15375,2025017_BioResults,10/16/2025,10/16/2025,Cheumatopsyche,Spheros Environmental,Moderately Wanted Taxa
15045,2025027_BioResults,10/19/2025,10/19/2025,Cheumatopsyche,Spheros Environmental,Moderately Wanted Taxa
15280,2025058_BioResults,9/17/2025,9/17/2025,Cheumatopsyche,Spheros Environmental,Moderately Wanted Taxa
16657,2025035_BioResults,10/17/2025,10/17/2025,Cheumatopsyche,Spheros Environmental,Moderately Wanted Taxa
21116,2025007_BioResults,10/13/2025,10/13/2025,Cheumatopsyche,Spheros Environmental,Moderately Wanted Taxa
14298,2025014_BioResults,10/20/2025,10/20/2025,Cheumatopsyche,Spheros Environmental,Moderately Wanted Taxa
17978,2025012_BioResults,10/28/2025,10/28/2025,Cheumatopsyche,Spheros Environmental,Moderately Wanted Taxa
20096,2025062_BioResults,10/21/2025,10/21/2025,Cheumatopsyche,Spheros Environmental,Moderately Wanted Taxa
20509,2025026_BioResults,10/14/2025,10/14/2025,Cheumatopsyche,Spheros Environmental,Moderately Wanted Taxa
15128,2025063_BioResults,10/30/2025,10/30/2025,Cheumatopsyche,Spheros Environmental,Moderately Wanted Taxa
20314,2025013_BioResults,11/8/2025,11/8/2025,Cheumatopsyche,Spheros Environmental,Moderately Wanted Taxa
20884,2025053_BioResults,11/7/2025,11/7/2025,Cheumatopsyche,Spheros Environmental,Moderately Wanted Taxa
14445,2025015_BioResults,11/13/2025,11/13/2025,Cheumatopsyche,Spheros Environmental,Moderately Wanted Taxa
18734,2025059_BioResults,9/23/2025,9/23/2025,Cheumatopsyche,Spheros Environmental,Moderately Wanted Taxa
19458,2025049_BioResults,10/24/2025,10/24/2025,Cheumatopsyche,Spheros Environmental,Moderately Wanted Taxa
21121,2025036_BioResults,10/29/2025,10/29/2025,Cheumatopsyche,Spheros Environmental,Moderately Wanted Taxa
16123,2025044_BioResults,4/25/2025,4/25/2025,Diplectrona modesta,Spheros Environmental,Moderately Wanted Taxa
15128,2025063_BioResults,10/30/2025,10/30/2025,Diplectrona modesta,Spheros Environmental,Moderately Wanted Taxa
15205,2025061_BioResults,9/20/2025,9/20/2025,Diplectrona modesta,Spheros Environmental,Moderately Wanted Taxa
20314,2025013_BioResults,11/8/2025,11/8/2025,Diplectrona modesta,Spheros Environmental,Moderately Wanted Taxa
21116,2025007_BioResults,10/13/2025,10/13/2025,Diplectrona modesta,Spheros Environmental,Moderately Wanted Taxa
16730,2025005_BioResults,10/26/2025,10/26/2025,Diplectrona modesta,Spheros Environmental,Moderately Wanted Taxa
21115,2025033_BioResults,11/19/2025,11/19/2025,Diplectrona modesta,Spheros Environmental,Moderately Wanted Taxa
20976,2025043_BioResults,4/25/2025,4/25/2025,Diplectrona modesta,Spheros Environmental,Moderately Wanted Taxa
21118,2025021_BioResults,10/19/2025,10/19/2025,Diplectrona modesta,Spheros Environmental,Moderately Wanted Taxa
16121,2025031_BioResults,9/6/2025,9/6/2025,Diplectrona modesta,Spheros Environmental,Moderately Wanted Taxa
17172,2025016_BioResults,5/31/2025,5/31/2025,Diplectrona modesta,Spheros Environmental,Moderately Wanted Taxa
19458,2025042_BioResults,4/25/2025,4/25/2025,Hydropsyche,Spheros Environmental,Moderately Wanted Taxa
18409,2025011_BioResults,10/23/2025,10/23/2025,Hydropsyche,Spheros Environmental,Moderately Wanted Taxa
17172,2025016_BioResults,5/31/2025,5/31/2025,Hydropsyche,Spheros Environmental,Moderately Wanted Taxa
15314,2025045_BioResults,3/28/2025,3/28/2025,Hydropsyche,Spheros Environmental,Moderately Wanted Taxa
16484,2025038_BioResults,10/23/2025,10/23/2025,Hydropsyche,Spheros Environmental,Moderately Wanted Taxa
15205,2025061_BioResults,9/20/2025,9/20/2025,Hydropsyche,Spheros Environmental,Moderately Wanted Taxa
19252,2025039_BioResults,11/3/2025,11/3/2025,Hydropsyche,Spheros Environmental,Moderately Wanted Taxa
16370,2025001_BioResults,9/16/2025,9/16/2025,Hydropsyche,Spheros Environmental,Moderately Wanted Taxa
20486,2025023_BioResults,9/13/2025,9/13/2025,Hydropsyche,Spheros Environmental,Moderately Wanted Taxa
19458,2025049_BioResults,10/24/2025,10/24/2025,Hydropsyche,Spheros Environmental,Moderately Wanted Taxa
16657,2025035_BioResults,10/17/2025,10/17/2025,Hydropsyche,Spheros Environmental,Moderately Wanted Taxa
17978,2025012_BioResults,10/28/2025,10/28/2025,Hydropsyche,Spheros Environmental,Moderately Wanted Taxa
19713,2025002_BioResults,9/11/2025,9/11/2025,Hydropsyche,Spheros Environmental,Moderately Wanted Taxa
